,CONSTITUENCY-WISE DETAILED RESULTS,,,
,NWFP PROVINCE,,,
SL.No.,Constesting candidates,Party Affiliation,Votes Polled,
10,Mr.Muhammad Afaque Khan Shahid,Pakistan peoples Party Parlimentarians,6264,
11,Mr.Muhammad Laeeq Khan,Muttahidda Majlis-e-Amal ,26812,
12,Mr.Muhammad Momin Khan,Qaumi Jamhoori Party,46,
13,Mirza Shakeel Arman Baig,Sunni Tehreek ,2360,
14,Mr.Muzaffar Ahmed Hashmi,Independent,24,
15,Mr.Naeem Gul Advocate,Awami National Party ,5953,
16,Mr.Wazirzada Afridi,Pakistan Muslim League(N) ,2470,
,,Valid Votes,73634,
,,Rejected Votes ,924,
,,Total Votes ,74558,
,,Registered Voters,201562,
,,Percentage of Votes Polled to Registered Voters,37,%
,NA-242 Karachi-IV,,,
1,Mr.Taj Muhammad Khan,Muttahidda Majlis-e-Amal ,18299,
2,Mr.Khanzadah Imran ,Pakistan Mulim League(QA),1165,
3,Dr. Muhammad Shakir Alam ,Pakistan peoples Party Parlimentarians,6593,
4,Mr.Saifullah,Pakistan Awami Tehreek ,584,
5,Mr.Saifullah Khan ,Independent ,62,
6,Mr.Abdul Hameed,Sunni Tehreek ,5312,
7,Mr.Abdul Ghafoor,PAK MUSLIM ALLIANCE,3299,
8,Mr.Muhammad Ishaq Hijazi,Mohajar Qaumi Movement Pakistan,239,
9,Mr.Muhammad Abdul Rauf Siddiqui,Muttahida Qaumi Moment ,62690,
,,Valid Votes,98243,
,,Rejected Votes ,1092,
,,Total Votes ,99335,
,,Registered Voters,221227,
,,Percentage of Votes Polled to Registered Voters,44.9,%
,,Asghar/Tanveer,,
,NA-243 Karachi-V,,,,
1,Mr.Anwar Ahmed Khan Yousufzai,Pakistan peoples Party Parlimentarians,,8391,
2,Mr.Badar Iqbal,Pakistan Mulim League(QA),,2580,
3,Hafiz Fazal Karim,Pakistan Tehreek-e-Insaf,,568,
4,Mr.Sultan Ahmed Khan,Muttahida Qaumi Moment ,62245,,
5,Mr.Muhammad Iftikhar Ahmed Bhatti ,Sunni Tehreek ,,6911,
6,Mr.Muhammad Saleemuddin Qureshi Advocate,Muttahidda Majlis-e-Amal ,13105,,
7,Mr.Muhammad Shahid,Independent ,,93,
,,Valid Votes,93893,,
,,Rejected Votes ,,108,
,,Total Votes ,94001,,
,,Registered Voters,250670,,
,,Percentage of Votes Polled to Registered Voters,,37.5,%
,NA-244 Karachi-VI,,,,
1,Mr.Saqib Ishtiaq Qadri,Sunni Tehreek ,,7141,
2,Mr.Javed Jabbar ,National Alliance,,2057,
3,Mr.Khalid Masood Khan,Pakistan Tehreek-e-Insaf ,,1068,
4,Dr. Meiraj-Ul-Huda Siddiqui ,Muttahidda Majlis-e-Amal ,28559,,
5,Riffat Jabeen Qureshi,Pakistan Muslim League(N) ,,220,
6,Syed Haider Abbas Rizvi,Muttahida Qaumi Moment ,54101,,
7,Syed Shahenshah Ali Jafri,Pakistan peoples Party Parlimentarians,,1590,
8,Mr.Abdul Waheed Qureshi Advocate,Mohajar Qaumi Movement Pakistan ,,185,
9,Mr.Muhammad Idrees ,Pak Muslim Alliance ,,300,
,,Valid Votes,95221,,
,,Rejected Votes ,,27,
,,Total Votes ,95248,,
,,Registered Voters,236700,,
,,Percentage of Votes Polled to Registered Voters,,40.2,%
,NA-245 Karachi-VII,,,,
1,Eng. Raees Akhtar Qureshi,National Alliance,,717,
2,Eng. Cap ® Muhammad Haseen,Pakistan peoples Party Parlimentarians,,3232,
3,Mr.Hameedullah Khan,Pakistan Muslim League(N) ,,1182,
4,Syed Munawwar Hassan,Muttahidda Majlis-e-Amal ,41947,,
5,Mr.Tariq Hussain Sidqui,Pakistan Mulim League(QA),,595,
6,Mr.Qamar Niaz,Mohajar Qaumi Movement Pakistan,,229,
7,Mr.Kanwer Khalid Younus,Muttahida Qaumi Moment ,51696,,
8,Mr.Naheed Afzal Khan Advocate,Pakistan Tehreek-e-Insaf ,,2883,
,,Valid Votes,102481,,
,,Rejected Votes ,,1106,
,,Total Votes ,103587,,
,,Registered Voters,255754,,
,,Percentage of Votes Polled to Registered Voters,,40.5,%
,,Asghar/Tanveer,,,
,NA-246 Karachi-VIII,,,
1,Mr.Ejaz Ahmed Shafi ,Independent ,216,
2,Mr.Altaf Hussain Qadri Babi,Sunni Tehreek ,3840,
3,Mr.Hassan Yar Khan Bilal Advocate,Independent,67,
4,Mr.Khalid Ali Shanshah,Pakistan peoples Party Parlimentarians,3075,
5,Mr.Rashid Naseem,Muttahidda Majlis-e-Amal ,32879,
6,Mr.Zahid Sultan Khan,Independent ,558,
7,Mr.Salman Ahmed Khan,Independent ,75,
8,Mr.Shamsher Ahmad Khan Advocate,Mohajar Qaumi Movement Pakistan,962,
9,Haji Aziz Ullah,Muttahida Qaumi Moment ,53134,
10,Mr.Naisra Athar,Pakistan Mulim League(QA) ,2322,
,,Valid Votes,97128,
,,Rejected Votes ,837,
,,Total Votes ,97965,
,,Registered Voters,261736,
,,Percentage of Votes Polled to Registered Voters,37.4,%
,NA-247 Karachi-IX,,,
1,Mr.Israr-Ul-Ebad Khan ,Muttahida Qaumi Moment ,51564,
2,Hafiz Muhammad Taqi,Muttahidda Majlis-e-Amal ,26526,
3,Dr. Ameer Ahmed,Pakistan Tehreek-e-Insaf ,1023,
4,Syed Masood Hussain,Pakistan peoples Party Parlimentarians ,3581,
5,Syed Mushahid Hussain,Independent ,112,
6,Shaikh Muhammad Nisar,Independent ,130,
7,Mr.Abdul Samad Qureshi,Independent ,36,
8,Mr.Mohammad Farhat Hussain Saddqui,Sunni Tehreek,3559,
9,Mr.Mehtab Khan,Mohajar Qaumi Movement Pakistan,232,
10,Mr.Nadir Ali Khan,Pakistan Mulim League(QA) ,336,
,,Valid Votes,87099,
,,Rejected Votes ,1203,
,,Total Votes ,88302,
,,Registered Voters,243006,
,,Percentage of Votes Polled to Registered Voters,36.3,%
,NA-248 Karachi-X,,,
1,Mr.Imtiaz Ali ,Pakistan Peoples Party(Sheed Bhutto) ,4159,
2,Professor Ali Muhammad Shaheen Korai,National Alliance,2174,
3,Chaudhary Muhammad Misbahuz Zaman,IndeIndependentdentE,81,
4,Haji Muhammd Hanif Tayyab,Nizam-e-Mustafa Party,54,
5,Mr.Khalid Ayaz,Pakistan Mulim League(QA),556,
6,Dr. Qari Naseeruddin Sawati,Muttahidda Majlis-e-Amal ,14700,
7,Mr.Sohrab Nizamani,Muttahida Qaumi Moment,4825,
8,Syed Azeem Ali Shah,Mohajar Qaumi Movement Pakistan,144,
9,Shaikh Maqsood Ahmed,Pakistan Muslim League(N),3363,
10,Mr.Abdul Karim nakshbandi ,Sunni Tehreek ,7882,
11,Mr.Muhammad Ashfaq,Pakistan Tehreek-e-Insaf,985,
12,Malik Muhammad Fayyaz ,Independent,147,
13,Mr.Nabeel Ahmed Gabol,Pakistan peoples Party Parlimentarians,32424,
,,Valid Votes,71494,
,,Rejected Votes ,1100,
,,Total Votes ,72594,
,,Registered Voters,225479,
,,Percentage of Votes Polled to Registered Voters,32.2,%
,,Asghar/Tanveer,,
,NA-249 Karachi-XI,,,
1,Mr.Bostan Ali Hoti,Pakistan Muslim League(F),31,
2,Haji Muhammad Hanif Tayyab,Nizam-e-Mustafa Party ,50,
3,Mr.Sarkar-Ud-Din,Independent ,43,
4,Mr.Amir Liaquat Hussain,Muttahida Qaumi Moment ,30458,
5,Mr.Abdul Habib Memon,Pakistan peoples Party Parlimentarians,22708,
6,Mr.Abdul Majeed Noorani (Mewa wala),Muttahidda Majlis-e-Amal ,22973,
7,Mr. Muhammad Iftikhar Ahmed Bhatti Qadri,Sunni Tehreek,7500,
8,Mr.Muhammad Tahir,Independent ,41,
9,Mr.Mehmood Memon ,Pakistan Awami Tehreek ,313,
10,Mirza Muhammad Ishtiaq Baig,Independent ,74,
11,Mr.Muneer Ahmed,Independent,155,
12,Moulana Muhammad Asghar Dars,Pakistan Tehreek-e-Insaf ,1335,
,,Valid Votes,85681,
,,Rejected Votes ,900,
,,Total Votes ,86581,
,,Registered Voters,250626,
,,Percentage of Votes Polled to Registered Voters,34.5,%
,NA-250 Karachi-XII,,,
1,Mr.Ovais Siddiq Jangda,Independent ,64,
2,Mr.S.M. Altaf,Pakistan Mazdoor Kissan Party ,44,
3,Mr.M.A. Wajid Jawad,Pakistan Mulim League(QA),4718,
4,Mr.Khalid Kamal,Independent,83,
5,Dr. Mirza Ikhtiar Baig,Pakistan peoples Party Parlimentarians,12105,
6,Raja Arif Sultan Minhas,Independent,16,
7,Syed Javed Umer,Sunni Tehreek ,1226,
8,Syed Kamal Shah,Pakistan Tehreek-e-Insaf,3176,
9,Mr.Tahir Sharif Khan ,Independent,47,
10,Mr.Abdul Sattar Afghani ,Muttahidda Majlis-e-Amal ,21462,
11,Mrs. Surriya Rahim Advocate,Tehrik-e-Istaqlal,144,
12,Mr.Mamnoon Hussain,Pakistan Muslim League(N),5565,
13,Mr.Nazir Ibrahim Shaikh,Mohajar Qaumi Movement Pakistan,150,
14,Mr.Nasreen Jalil,Muttahida Qaumi Moment,19414,
15,Mr.Noor Mohammad,Independent,69,
,,Valid Votes,68283,
,,Rejected Votes ,952,
,,Total Votes ,69235,
,,Registered Voters,205400,
,,Percentage of Votes Polled to Registered Voters,33.7,%
,,Asghar/Tanveer,,
,,NA-251 Karachi-XIII,,
1,Mr.Hamza Ahmed Dawood,Sindh Urban-Rurel Alliance ,19,
2,Dr. S.M. Zameer,Pakistan Awami Tehreek ,626,
3,Dr. Mohammad Ali Imran,Independent,578,
4,Raja Gul Nawaz Khan Advocate,Independent,150,
5,Mr.Zahid Khan,Independent ,24,
6,Mr.Sultan Ahmed Chawlla,Pakistan Mulim League(QA),4148,
7,Syeed Safwan ullah ,Muttahida Qaumi Moment ,23856,
8,Syed Tariq Ali Hashmi,Independent,88,
9,Syed Mohammd Sohail,Nizam-e-Mustafa Party ,26,
10,Syed Marghoob Hussain,Independent,20,
11,Mr.Abdul Razzak ,Independent,100,
12,Mr.Abdul Ghaffar Umer Kapadia ,Muttahidda Majlis-e-Amal,22045,
13,Mr.Qaiser Khan Nizamani ,Pakistan peoples Party Parlimentarians ,8347,
14,Mr.Mehboob Ali Rajput ,Mohajar Qaumi Movement Pakistan,2399,
15,Mr.Muhammad Arshad Khan ,Independent,35,
16,Mr.Muhammad Ashraf Memon ,Pakistan Tehreek-e-Insaf ,1576,
17,Mr.Muhammad Hafeez ,Pakistan Freedom Party ,478,
18,Mr.Muhammad Shahzad Muneer Qadri ,Sunni Tehreek ,3699,
19,Mr.Muhammad Umer Khan ,Laboyr Party Pakistan,768,
20,Mr.Mushahid Ullah Khan ,Pakistan Muslim League(N) ,8615,
21,Mr.Manzoor Ahmed Bhutta ,Pakistan Peoples Party(Sheed Bhutto) ,83,
22,Maulana Ehteramul Haque Thanvi ,Independent,39,
,,Valid Votes,77719,
,,Rejected Votes ,119,
,,Total Votes ,77838,
,,Registered Voters,210491,
,,Percentage of Votes Polled to Registered Voters,37,%
,,NA-252 Karachi-XIV,,
1,Mr.Abu Bakar Sheikhani,Pakistan Muslim League (QA),3731,
2,Mr.Athar Waseem Advocate,Pakistan Freedom Party ,115,
3,Mr.Aasia Tariq,Pakistan Tehreek-e-Insaf,3352,
4,Mr.Rehmat Elahi Shaikh,Independent,131,
5,Mr.Saeed Shafiq ,Pakistan Muslim League(N) ,863,
6,Syed Shakir Ali,Mohajar Qaumi Movement Pakistan ,147,
7,Mr.Ghulam Hussain Peerzada (Retired),Nizam-e-Mustafa Party ,24,
8,Mr.Fatehyab Ali Khan ( Retired) ,Pakistan Mazdoor Kissan Party ,18,
9,Mr.Muhammd Intizar Hussain Qureshi Advocate,Muttahida Qaumi Moment ,22862,
10,Mr.Muhammad Hussain Mehanti,Muttahidda Majlis-e-Amal ,33089,
11,Mr.Muhammad Rafiq Qadri ,Independent,33,
12,Mr.Muhammad Shamimuddin,Independent,37,
13,Mr.Muhammad Fazal Abdul Majeed Noorani,Sunni Tehreek,2612,
14,Mrs. Najma Saeed Chawala,Pakistan peoples Party Parlimentarians ,5984,
15,Mr.Nasreen Jalil,Independent ,70,
,,Valid Votes,73068,
,,Rejected Votes ,951,
,,Total Votes ,74019,
,,Registered Voters,222482,
,,Percentage of Votes Polled to Registered Voters,33.3,%
,,Asghar/Tanveer,,
,NA-253 Karachi-XV,,,
1,Mr.Asad Ullah Bhutto,Muttahidda Majlis-e-Amal ,28840,
2,Professor Dr. Muhammad Fahimud-Din,Muttahida Qaumi Moment ,25960,
3,Hafiz Moinuddin,Pak Muslim Alliance ,2401,
4,Mr.Zain Ansari,Pakistan Muslim League(N) ,1603,
5,Syed Irshad Hussain,Independent,81,
6,Syed Sitwat Hussain Niazi Advocate,Pakistan Awami Tehreek ,355,
7,Syed Abdul Raqeeb,Pakistan Muslim League(Z) ,124,
8,Syed muhammad Sharfuddin,Independent,51,
9,Mr.Shanul Haq Pirzada ,National Alliance ,422,
10,Mr.Shafi Muhammad Shah,Pakistan peoples Party Parlimentarians ,13947,
11,Mr.Ali Haider Saleem,Pakistan Tehreek-e-Insaf,4374,
12,Fahmida Khatoon Advocate,Independent,129,
13,Qazi Muhammad Muhzhar Rehamani,Independent,41,
14,Ghazi Advocate,Independent,55,
15,Mr.Muhammad Qutubuz Zaman,Pakistan Muslim League(F) ,92,
16,Mr.Muhammad Yousaf Qureshi,Pakistan Ittehad Tehreek,145,
17,Mr.Nazeer ibrahim Sheikh,Mohajar Qaumi Movement Pakistan,179,
18,Mr.Wing Commander ® Muhammad Nawaz Asim,Pakistan Mulim League(QA),904,
,,Valid Votes,79703,
,,Rejected Votes ,1101,
,,Total Votes ,80804,
,,Registered Voters,249365,
,,Percentage of Votes Polled to Registered Voters,32.4,%
,NA-254 Karachi-XVI,,,
1,Mr.Akhtar Hussain Awan,Pakistan Muslim League(N) ,1118,
2,Mr.Ameer Uddin Meo,Independent ,226,
3,Engr. Sarwat Ejaz,Sunni Tehreek ,4231,
4,Mr.M. Akhtar Shad,Mohajar Qaumi Movement Pakistan ,1695,
5,Prof. Dr. Fahimuddin,Independent ,91,
6,Dr: Abdul Ghafoor,Pakistan Freedom Party,492,
7,Dr: Qadeer Ahmed Abbasi,Independent,50,
8,Syed Zahid Siraj,Muttahidda Majlis-e-Amal ,16733,
9,Mr.Saghir Siddiqui,Independent,76,
10,Mr.Ali Haider Saleem Advocate,Pakistan Tehreek-e-Insaf,416,
11,Farzana Latif Advocate,Pakistan peoples Party Parlimentarians,4926,
12,Mr.Muhammad Kaleemur Rehman,Nizam-e-Mustafa Party ,230,
13,Moulana Abdul Hafiz,Pak Muslim Alliance ,5991,
14,Nawab Mirza Advocate,Muttahida Qaumi Moment ,42888,
,,Valid Votes,79163,
,,Rejected Votes ,1191,
,,Total Votes ,80354,
,,Registered Voters,230917,
,,Percentage of Votes Polled to Registered Voters,34.8,%
,NA-255 Karachi-XVII,,,
1,Mr.Javed Iqbal Khanzada,Pakistan Muslim League(Z),145,
2,Mr.Khalid Hamid Sheikh,Independent,47,
3,Syed Naeem Uddin,Pakistan peoples Party Parlimentarians,7059,
5,Mr.Shamsudduha Advocate,Pak Muslim Alliance,3119,
6,Mr.Tariq Khan,Pakistan Muslim League(N),1071,
7,Mr.Abdul Sattar Ibrahim Advocate,Independent,57,
8,Mr.Muhammad Abrar-Ul_Haq,Muttahida Qaumi Moment,25646,
9,Mr.Muhammad Aslam Mujahid,Muttahidda Majlis-e-Amal,27761,
10,Qadri,Nizam-e-Mustafa Party,4164,
11,Mr.Mahmood Ahmed Qureshi,Mohajar Qaumi Movement Pakistan,31096,
12,Mr.Waseem Muzaffar Khan,Independent,65,
,,Valid Votes,100230,
,,Rejected Votes ,1217,
,,Total Votes ,101447,
,,Registered Voters,246368,
,,Percentage of Votes Polled to Registered Voters,41.2,%
,,Asghar/Tanveer,,
,NA-256 Karachi-XVIII,,,
1,Mr.Iqbal Muhammad Ali khan,Muthida Qaumi Movement,39196,
2,Professor D. Faheemuddin,Independent,102,
3,Haji Muhammad Hanif Tayyab,Nizam-e-Mustafa Party,106,
4,D. Qadeer Ahmed Abbasi,Sunni Tehreek,3409,
5,Rana Munir Ahmed Khan,Independent,2082,
6,Mr.Riaz Ahmed Mazari,Pakistan peoples Party Parlimentarians,6414,
7,Mr.Sohail Ahmed Khan,Independent,126,
8,Syed Abid Ali Jaffri ,Mohajar Qaumi Movement Pakistan,6430,
9,Syed Muhammad Nihal Hashmi Advocate,Pakistan Muslim League(N),6305,
10,Syed Mehmood Hussain,Independent,193,
11,Syed Marghoob Hussain,Pakistan Tehreek-e-Insaf,2397,
12,Mr.Sher Ali Rizvi,Sindh Urban-Rurel Alliance,34,
13,Mr.Abdul Qadir Anwar Advocate,Pakista Muslim League(J),179,
14,Mr.Fatehyab Ali Khan Retired,Pakistan Mazdoor Kissan Party,19,
15,Mr.Kamran Shahzad Rana,Pakistan Mulim League(QA),763,
16,Syed Muhammad Aamir Khalil Qadri ,Independent,39,
17,Mr.Muhammad Hasim Siddiqur Advocate,Muttahidda Majlis-e-Amal,22142,
18,Mrs. Imtiaz Jawwid,Pakistan Awami Tehreek,874,
,,Valid Votes,90810,
,,Rejected Votes ,873,
,,Total Votes ,91683,
,,Registered Voters,261912,
,,Percentage of Votes Polled to Registered Voters,35,%
,NA-257 Karachi-XIX,,,
1,Mr.Akhtar Rohila,Pakistan Peoples Party(Sheed Bhutto),777,
2,Mr.Osama Razi,Muttahidda Majlis-e-Amal ,23668,
3,Mr.Barkat Ali Khan,Independent ,70,
4,Mr.Rahim Adil Shaikh,Pakistan Mulim League(QA),2627,
5,Sardar Akhtar Hussain Advocate,Pakistan peoples Party Parlimentarians,17168,
6,Shazia Batool,Awami National Party,889,
7,Mr.Salahuddin,Independent,99,
8,Mr.Abdul Kahlique Kahn ,Awami Qaidat Party,73,
9,Mr.Fahim Riaz Siddiqui Advocate,Pakistan Muslim League(N),2056,
10,Mr.Qamar Niaz,Mohajar Qaumi Movement Pakistan ,6433,
11,Mr.Muhammad Shamim Siddiqui,Muttahida Qaumi Moment,45480,
12,Mr.Muhammad Hashim Ali,Independent,42,
13,Mirza Yousuf Hussain,Pakistan Awami Tehreek,5847,
14,Naseema Naz,Independent,184,
,,Valid Votes,105413,
,,Rejected Votes ,1630,
,,Total Votes ,107043,
,,Registered Voters,256535,
,,Percentage of Votes Polled to Registered Voters,41.7,%
,,Asghar/Tanveer,,
,NA-258 Karachi-XX,,,
1,Mr.Iftikhar Shah Bukhari,Pakistan Awami Tehreek ,907,
2,Agha Tariq Ahmed,Independent,68,
3,Dr. Syed Iqbal Saeed Shah,Independent,78,
4,Mr.Rab Nawaz Kahn Niazi Advocate,Pakistan Muslim League(N) ,1630,
5,Syed Ameer Hussain Shah Lakhyari,Muttahida Qaumi Moment,8400,
6,Mr.Shahid Riaz Baloch,Independent ,39,
7,Mr.Sher Muhammad Baloch,Pakistan Peoples Party Parlimentarians ,38225,
8,Mr.Salahuddin Khan Gandapur,Labour Party Pakistan(Krandi) ,164,
9,Mr.Zafar Ali Sahto,Independent,92,
10,Mr.Abdul Hakeem Baloch,Independent,27903,
11,Mr.Aleem Adil Shaikh,Pakistan Mulim League(QA),4552,
12,Mr.Faisal,Pakistan Freedom Party,142,
13,Mr.Muhammad Rafiq Baloch,Independent,65,
14,Mr.Muhammad Yaseen Khan,Awami National Party,495,
15,Moulana Zain Ul Abdeen ,Pak Muslim Alliance,3906,
16,Moulana Abdul Shakoor Khairpuri,Muttahidda Majlis-e-Amal,17630,
17,Moulvi Shabbir Ahmed Usmani,Pakistan Awami Party,401,
18,Mr.Nisar Ahmed Soomro,Independent,268,
19,Mr.Yousuf Masti Khan,National Alliance,1691,
,,Valid Votes,106656,
,,Rejected Votes ,2233,
,,Total Votes ,108889,
,,Registered Voters,263393,
,,Percentage of Votes Polled to Registered Voters,41.3,%
,,Asghar/Tanveer,,
,BALOCHISTAN PROVINCE,,,
,,,Votes ,
SL.No.,Constesting candidates,Party Afflilation ,,
,,,Polled,
,,NA-259 Quetta,,
1,Mr.Taj Muhammad Jamali,National Alliance ,1238,
2,Mr.Khalid Dogar(Advocate),Independent,140,
3,Mr.Khudai Noor ,Jamhoori Wattan Party,955,
4,Mr.Sardarzada Muhammad Najeeb Sanjrani,Independent,80,
5,Mr.Saadat Ali Hazara,Balochistan National Democratic Party,8973,
6,Syed Abdul Habib Shah,Pakistan Awami Tehreek,506,
7,Syed Muhammad Fazal Agaha,Pakistan Muslim League(QA),9871,
8,Mr.Abdul Majeed Ghori,Qaumi Jamhoori Party ,373,
9,Mr.Ghualm Ali Haideri,Istiqlil Party ,151,
10,Mr.Gul Rehman Kakar ,Pakistan Workers Party ,90,
11,Mr.Muhammad Ayaz Khan Swati Advocate ,Pakistan Muslim League(N),3134,
12,Mr.Muhammad Yousaf Shahwani,Muttahida Qaumi Movement ,711,
13,Mr.Mahmood Khan Achakzai,Pakistan Pakhtoonkhawa Milli Awami Party ,17240,
14,Malik Abdul Qahir Khan Kasi,Awami National Party ,369,
15,Molvi Noor Muhammad,Muttahidda Majlis-e-Amal Pakistan,22111,
16,Mian.Saifullah Paracha,Pakistan Peoples Party Parliamentarians,6675,
17,Mr.Nazar Muhammad Advocate ,Pakistan Tahreek-e-Insaf,916,
18,Mr.Yayha Bakhtiar,Independent,277,
,,Valid Votes,73810,
,,Rejected Votes ,1691,
,,Total Votes ,75501,
,,Registered Voters,310948,
,,Percentage of Votes Polled to Registered Voters,24.3,%
,NA-260 Quetta-Cum Chagai cum Mastung,,,
1,Agha Syed Faisal Shah,Pakistan Muslim League(N),545,
2,Haji Baloch Khan Mengal ,Pakistan Muslim League(QA),26690,
3,Hafiz Hussain Ahmed,Muttahidda Majlis-e-Amal Pakistan,39013,
4,Mr.Habib Jalib Baloch Advocate,Balochistan National Party,11368,
5,Mr.Hussain Ali,Ittehad Milli Hazara,1552,
6,Sardar Zada Muhammad Najeeb Sanjrani,Independent,229,
7,Sardar Fateh Muhammad Muhammad Hassani,Pakistan Peoples Party Parliamentarians,16114,
8,Mr.Abdul Wahid Shakir,Balochistan National Democratic Party,1003,
9,Mr.Ghulam Farooq Baloch,Balochistan National Movement,2483,
10,Mr.Liaquat Ali ,Pakistan Awami Tehreek,350,
11,Mir Nauroz Mengal Advocate,Independent,1074,
,,Valid Votes,100421,
,,Rejected Votes ,5073,
,,Total Votes ,105494,
,,Registered Voters,369216,
,,Percentage of Votes Polled to Registered Voters,28.6,%
,,NA-261 Pishin-Cum-Ziarat,,
1,Haji Gul Muhammad Dummar,Muttahidda Majlis-e-Amal Pakistan,37022,
2,Dr. Kaleemullah Khan,Pakistan Pakhtoonkhawa Milli Awami Party ,17599,
3,Mr.Khalid Khan Kakar,Pakistan Muslim League(QA),12914,
4,Mr.Abdul Waseh Advocate ,Independent,564,
5,Haji Nizam-ud-Din Kakar,Awami National Party ,1162,
6,Mr.Hafizullah Ameen,Independent,85,
7,Dr. Zafarullah Kakar,Pakistan Workers Party ,430,
8,Mr.Abdul Wajid Watanpal ,Independent,415,
9,Mr.Azizullah Advocate,National Alliance ,300,
10,Mr.Abdul Hadi Tareen ,Independent,232,
11,Mr.Noor Khan Tareen Advocate ,Independent,93,
12,Mr.Ali Ahmed Kakar,Pakistan Peoples Party Parliamentarians,200,
,,Valid Votes,71016,
,,Rejected Votes ,4045,
,,Total Votes ,75061,
,,Registered Voters,270777,
,,Percentage of Votes Polled to Registered Voters,27.7,%
,,Asghar/Tanveer,,
,,NA-262 Killa Abdullah ,,
1,Mr.Bismillah Khan ,Pakistan Peoples Party Parliamentarians,14763,
2,Mr.Abdul Khaliq,Independent,453,
3,Mr.Abdul Aziz ,Independent,173,
4,Mr.Lala Jan ,Pakistan Muslim League(QA),862,
5,Mr.Muhammad Ismail,Pakistan Muslim League(N),81,
6,Mr. Mehmood Khan Achakzai,Pakistan Pakhtoonkhawa Milli Awami Party ,35385,
7,Molana Muhammad Haneef,Muttahidda Majlis-e-Amal Pakistan,33868,
,,Valid Votes,85585,
,,Rejected Votes ,3521,
,,Total Votes ,89106,
,,Registered Voters,265538,
,,Percentage of Votes Polled to Registered Voters,33.6,%
,,NA-263 Loralai,,
1,Mr. Azam Jan (Advocate),Awami National Party ,323,
2,Sardar Sikandar Hayat Khan Jogezai,Independent,13228,
3,Sardar Muhammad Israr Tareen,Independent,349,
4,SardarYaqoob Khan Nasir,Pakistan Muslim League(N),21385,
5,Mr.Sher Afghan Luni,Independent,223,
6,Mr.Muhammad Shafi Khetran,Balohistan National Movement,1290,
7,Molvi Amir Zaman Bukhari ,Muttahidda Majlis-e-Amal Pakistan,19218,
8,Mir Baz Muhammad Khan Khethran,Pakistan Peoples Party Parliamentarians,14877,
9,Mir Shah Jahan Khathran,Independent,511,
10,Mir Tariq Mehmood Khan Khetran ,Pakistan Muslim League(QA),7253,
,,Valid Votes,78657,
,,Rejected Votes ,3087,
,,Total Votes ,81744,
,,Registered Voters,272509,
,,Percentage of Votes Polled to Registered Voters,30,%
,NA-264 Zhob-Cum-Killa Saifullah,,,
1,Haji Akhtar Muhammad Mandukhail,Pakistan Tahreek-e-Insaf,390,
2,Mr.Shamsullah Kakar,Awami National Party ,1532,
3,Mr.Azizullah,Pakistan Muslim League(QA),1763,
4,Mr.Aziz Shah,Independent,125,
5,Mr.Fazal-ur-Rehman Kakar,Pakistan Peoples Party Parliamentarians,720,
6,Mr.Muhammad Ismail Khan Bazai ,National Alliance ,146,
7,Malik Shamsuddin Kakar,Kakar Jamhoori Party Pakistan,4074,
8,Malik Mauladad Khan Sherani,Pakistan Muslim League(N),250,
9,Maulvi Muhammad Khan Sherani,Muttahidda Majlis-e-Amal Pakistan,20381,
10,Nawab Muhammad Ayaz Khan Jogezai,Pakistan Pakhtoonkhawa Milli Awami Party ,18322,
,,Valid Votes,47703,
,,Rejected Votes ,2879,
,,Total Votes ,50582,
,,Registered Voters,198124,
,,Percentage of Votes Polled to Registered Voters,25.5,%
,NA-265 Sibi-Cum-Kolhu-Cum Dera Bugti ,,,
1,Mr.Ahmed Jan,Pakistan Pakhtoonkhawa Milli Awami Party ,5379,
2,Mr.Taj Muhammad Jamali,National Alliance ,3141,
3,Hafiz Abdul Qayum,Muttahidda Majlis-e-Amal Pakistan,4447,
4,Mr.Hasnain Iqbal Minhas,Independent,3978,
5,Mr.Haider Bugti,Jamhoori Wattan Party,92555,
6,Mr.Tariq Hussain Bugti,Independent,2749,
7,Mr.Tariq Hameed Dumar,Awami National Party ,2281,
8,Mr.Muhammad Iqbal Marghazani,Pakistan Tahreek-e-Insaf,505,
9,Mr.Mehrab Khan Balocah,Balochistan National Movement,13443,
10,Mir Bakhtiar Khan Domki ,Pakistan Muslim League(QA),13130,
,,Valid Votes,141608,
,,Rejected Votes ,2502,
,,Total Votes ,144110,
,,Registered Voters,308704,
,,Percentage of Votes Polled to Registered Voters,46.7,%
,,Asghar/Tanveer,,
,,NA-266 Nasirabad ,,
1,Haji Mir Zafarullah Khan Jamali,Pakistan Muslim League(QA),62107,
2,Dr. Hafeez-ur-Rehman Khosa,Muttahidda Majlis-e-Amal Pakistan,7344,
3,Mr.Adul Razzak Baloch,Balochistan National Congress,278,
4,Mr.Abdul Ghafoor Mengal,Balochistan National Party,405,
5,Mr.Abdul Fateh Abro,Independent,272,
6,Mr.Arz Muhammad Bhanger,Jamote Qami Movement,6240,
7,Mr.Muhammad Hussain Gola,Pakistan Muslim League(N),1143,
8,Mr.Munawar Ali Khosa,Pakistan Peoples Party Parliamentarians,41899,
9,Mr.Yasir Hussain Khosa,Independent,459,
,,Valid Votes,120147,
,,Rejected Votes ,6635,
,,Total Votes ,126782,
,,Registered Voters,493722,
